candidate_id,semantic_score,experience_score,skills_score,behavior_score,final_score
CAND_0002357,0.2227,1.0,0.1,0.0,0.2814
CAND_0008976,0.3328,0.3,0.2,0.2,0.2814
CAND_0008996,0.2629,0.8,0.0,0.2,0.2814
CAND_0018531,0.2629,1.0,0.0,0.0,0.2814
CAND_0003830,0.2928,0.3,0.0,0.6,0.2814
CAND_0003488,0.2029,1.0,0.0,0.2,0.2814
CAND_0000080,0.2029,1.0,0.0,0.2,0.2814
CAND_0014930,0.2028,1.0,0.0,0.2,0.2814
CAND_0011302,0.2629,0.8,0.0,0.2,0.2814
CAND_0002083,0.3127,0.7,0.1,0.0,0.2813
CAND_0000712,0.2527,0.3,0.1,0.6,0.2813
CAND_0001631,0.2926,0.7,0.0,0.2,0.2813
CAND_0010474,0.2026,1.0,0.0,0.2,0.2813
CAND_0007714,0.2826,0.8,0.1,0.0,0.2813
CAND_0013564,0.3126,0.3,0.1,0.4,0.2813
CAND_0004689,0.1426,1.0,0.0,0.4,0.2813
CAND_0003015,0.2624,1.0,0.0,0.0,0.2812
CAND_0004198,0.2025,1.0,0.0,0.2,0.2812
CAND_0011750,0.2624,1.0,0.0,0.0,0.2812
CAND_0002229,0.2623,0.8,0.0,0.2,0.2812
CAND_0012484,0.2024,1.0,0.0,0.2,0.2812
CAND_0012333,0.2323,0.7,0.0,0.4,0.2812
CAND_0007435,0.2624,1.0,0.0,0.0,0.2812
CAND_0015051,0.3524,0.3,0.3,0.0,0.2812
CAND_0001693,0.3525,0.3,0.0,0.4,0.2812
CAND_0015640,0.3524,0.3,0.0,0.4,0.2812
CAND_0011933,0.2624,0.8,0.0,0.2,0.2812
CAND_0014459,0.2023,1.0,0.0,0.2,0.2812
CAND_0006338,0.2622,1.0,0.0,0.0,0.2811
CAND_0008036,0.3322,0.3,0.2,0.2,0.2811
CAND_0009831,0.2622,1.0,0.0,0.0,0.2811
CAND_0015684,0.2022,1.0,0.0,0.2,0.2811
CAND_0012131,0.2921,0.7,0.0,0.2,0.2811
CAND_0006618,0.3521,0.3,0.0,0.4,0.2811
CAND_0014911,0.2621,1.0,0.0,0.0,0.2811
CAND_0013414,0.2022,1.0,0.0,0.2,0.2811
CAND_0019297,0.2322,0.7,0.0,0.4,0.2811
CAND_0009435,0.322,0.8,0.0,0.0,0.281
CAND_0001569,0.252,0.7,0.1,0.2,0.281
CAND_0011555,0.2919,0.7,0.0,0.2,0.281
CAND_0002004,0.2021,1.0,0.0,0.2,0.281
CAND_0016942,0.2919,0.3,0.0,0.6,0.281
CAND_0017239,0.2619,1.0,0.0,0.0,0.281
CAND_0004888,0.292,0.7,0.0,0.2,0.281
CAND_0013089,0.2919,0.7,0.0,0.2,0.281
CAND_0018953,0.202,1.0,0.0,0.2,0.281
CAND_0016159,0.2019,1.0,0.0,0.2,0.281
CAND_0013461,0.262,1.0,0.0,0.0,0.281
CAND_0019168,0.2319,0.7,0.0,0.4,0.281
CAND_0003125,0.202,1.0,0.0,0.2,0.281
CAND_0017865,0.2321,0.7,0.0,0.4,0.281
CAND_0007934,0.2619,0.8,0.0,0.2,0.281
CAND_0012678,0.262,1.0,0.0,0.0,0.281
CAND_0012859,0.2017,1.0,0.0,0.2,0.2809
CAND_0000275,0.2618,1.0,0.0,0.0,0.2809
CAND_0015022,0.2019,1.0,0.0,0.2,0.2809
CAND_0005357,0.3318,0.3,0.2,0.2,0.2809
CAND_0002432,0.2917,0.3,0.3,0.2,0.2809
CAND_0013717,0.2019,0.8,0.0,0.4,0.2809
CAND_0017776,0.2918,0.7,0.0,0.2,0.2809
CAND_0008028,0.2318,0.7,0.0,0.4,0.2809
CAND_0015745,0.2618,1.0,0.0,0.0,0.2809
CAND_0017760,0.2317,0.7,0.0,0.4,0.2809
CAND_0016913,0.2217,1.0,0.1,0.0,0.2809
CAND_0003171,0.2919,0.3,0.0,0.6,0.2809
CAND_0011599,0.2017,1.0,0.0,0.2,0.2809
CAND_0007718,0.2917,0.7,0.0,0.2,0.2809
CAND_0019442,0.1617,1.0,0.1,0.2,0.2809
CAND_0005687,0.2616,1.0,0.0,0.0,0.2808
CAND_0017029,0.2616,1.0,0.0,0.0,0.2808
CAND_0012362,0.2617,1.0,0.0,0.0,0.2808
CAND_0005925,0.2916,0.7,0.0,0.2,0.2808
CAND_0019609,0.2916,0.3,0.0,0.6,0.2808
CAND_0018361,0.3316,0.3,0.2,0.2,0.2808
CAND_0009671,0.2516,0.3,0.1,0.6,0.2808
CAND_0014802,0.2315,0.7,0.0,0.4,0.2808
CAND_0017467,0.2917,0.7,0.0,0.2,0.2808
CAND_0011433,0.2615,1.0,0.0,0.0,0.2807
CAND_0008477,0.2915,0.7,0.0,0.2,0.2807
CAND_0018634,0.2615,1.0,0.0,0.0,0.2807
CAND_0001116,0.3314,0.3,0.2,0.2,0.2807
CAND_0015072,0.2914,0.7,0.0,0.2,0.2807
CAND_0017316,0.2315,0.7,0.0,0.4,0.2807
CAND_0000107,0.2915,0.7,0.0,0.2,0.2807
CAND_0004981,0.2914,0.7,0.0,0.2,0.2807
CAND_0007078,0.2913,0.3,0.0,0.6,0.2807
CAND_0011068,0.2314,0.7,0.0,0.4,0.2807
CAND_0009827,0.2015,1.0,0.0,0.2,0.2807
CAND_0007291,0.2914,0.7,0.0,0.2,0.2807
CAND_0010060,0.1414,1.0,0.0,0.4,0.2807
CAND_0007065,0.2013,1.0,0.0,0.2,0.2807
CAND_0010762,0.2615,0.8,0.0,0.2,0.2807
CAND_0019709,0.2614,1.0,0.0,0.0,0.2807
CAND_0019953,0.2013,1.0,0.0,0.2,0.2806
CAND_0012607,0.2611,0.8,0.0,0.2,0.2806
CAND_0011024,0.2612,1.0,0.0,0.0,0.2806
CAND_0009853,0.3513,0.3,0.3,0.0,0.2806
CAND_0008186,0.2311,0.7,0.0,0.4,0.2806
CAND_0015004,0.2913,0.3,0.0,0.6,0.2806
CAND_0007076,0.2611,1.0,0.0,0.0,0.2806
CAND_0000205,0.2612,0.8,0.0,0.2,0.2806
CAND_0002291,0.2612,0.8,0.0,0.2,0.2806
CAND_0016538,0.2613,1.0,0.0,0.0,0.2806
CAND_0012203,0.3512,0.3,0.0,0.4,0.2806
CAND_0019574,0.2912,0.7,0.0,0.2,0.2806
CAND_0010457,0.291,0.7,0.0,0.2,0.2805
CAND_0002663,0.2311,0.7,0.0,0.4,0.2805
CAND_0012665,0.2909,0.7,0.0,0.2,0.2805
CAND_0018160,0.201,1.0,0.0,0.2,0.2805
CAND_0018917,0.201,1.0,0.0,0.2,0.2805
CAND_0015909,0.2011,1.0,0.0,0.2,0.2805
CAND_0017576,0.291,0.7,0.0,0.2,0.2805
CAND_0010534,0.231,0.7,0.0,0.4,0.2805
CAND_0012745,0.171,0.7,0.0,0.6,0.2805
CAND_0013496,0.1709,0.7,0.0,0.6,0.2805
CAND_0003216,0.2011,1.0,0.0,0.2,0.2805
CAND_0001315,0.2011,1.0,0.0,0.2,0.2805
CAND_0014366,0.2911,0.3,0.0,0.6,0.2805
CAND_0011948,0.201,1.0,0.0,0.2,0.2805
CAND_0001587,0.261,1.0,0.0,0.0,0.2805
CAND_0001814,0.311,0.3,0.1,0.4,0.2805
CAND_0012683,0.2609,1.0,0.0,0.0,0.2805
CAND_0004925,0.3508,0.7,0.0,0.0,0.2804
CAND_0018503,0.2907,0.7,0.0,0.2,0.2804
CAND_0003445,0.2608,0.8,0.0,0.2,0.2804
CAND_0004036,0.2008,1.0,0.0,0.2,0.2804
CAND_0004312,0.2909,0.7,0.0,0.2,0.2804
CAND_0011340,0.2309,0.7,0.0,0.4,0.2804
CAND_0011323,0.3508,0.3,0.3,0.0,0.2804
CAND_0009742,0.2608,1.0,0.0,0.0,0.2804
CAND_0019025,0.3308,0.3,0.2,0.2,0.2804
CAND_0018024,0.2908,0.7,0.0,0.2,0.2804
CAND_0006803,0.2607,0.8,0.0,0.2,0.2804
CAND_0019828,0.2608,1.0,0.0,0.0,0.2804
CAND_0007207,0.3909,0.3,0.2,0.0,0.2804
CAND_0000305,0.2608,0.8,0.0,0.2,0.2804
CAND_0018483,0.2609,1.0,0.0,0.0,0.2804
CAND_0014253,0.2308,0.3,0.0,0.8,0.2804
CAND_0007871,0.2609,0.8,0.0,0.2,0.2804
CAND_0012143,0.2608,1.0,0.0,0.0,0.2804
CAND_0003122,0.2606,1.0,0.0,0.0,0.2803
CAND_0016418,0.2607,1.0,0.0,0.0,0.2803
CAND_0005198,0.2005,1.0,0.0,0.2,0.2803
CAND_0008724,0.2006,1.0,0.0,0.2,0.2803
CAND_0006362,0.2006,1.0,0.0,0.2,0.2803
CAND_0005523,0.3106,0.3,0.1,0.4,0.2803
CAND_0014348,0.2606,0.8,0.0,0.2,0.2803
CAND_0017382,0.2906,0.3,0.3,0.2,0.2803
CAND_0004263,0.2604,0.8,0.0,0.2,0.2802
CAND_0007533,0.2604,1.0,0.0,0.0,0.2802
CAND_0009136,0.2603,0.8,0.0,0.2,0.2802
CAND_0005597,0.3105,0.3,0.1,0.4,0.2802
CAND_0009012,0.2905,0.3,0.0,0.6,0.2802
CAND_0013197,0.2303,0.7,0.0,0.4,0.2802
CAND_0012901,0.2903,0.3,0.0,0.6,0.2802
CAND_0008631,0.2603,0.8,0.0,0.2,0.2802
CAND_0018680,0.2205,1.0,0.1,0.0,0.2802
CAND_0017077,0.2603,1.0,0.0,0.0,0.2802
CAND_0018000,0.2304,0.7,0.0,0.4,0.2802
CAND_0011272,0.2903,0.7,0.0,0.2,0.2802
CAND_0009529,0.3503,0.3,0.3,0.0,0.2802
CAND_0014671,0.2804,0.8,0.1,0.0,0.2802
CAND_0010403,0.2303,0.7,0.0,0.4,0.2802
CAND_0010711,0.2904,0.7,0.0,0.2,0.2802
CAND_0016127,0.2002,1.0,0.0,0.2,0.2801
CAND_0005233,0.2002,1.0,0.0,0.2,0.2801
CAND_0005315,0.2001,1.0,0.0,0.2,0.2801
CAND_0017496,0.2603,0.8,0.0,0.2,0.2801
CAND_0003516,0.2903,0.7,0.0,0.2,0.2801
CAND_0015703,0.2302,0.7,0.0,0.4,0.2801
CAND_0009391,0.2002,1.0,0.0,0.2,0.2801
CAND_0007275,0.2902,0.7,0.0,0.2,0.2801
CAND_0009422,0.2902,0.7,0.0,0.2,0.2801
CAND_0017139,0.2003,1.0,0.0,0.2,0.2801
CAND_0006026,0.26,0.8,0.0,0.2,0.28
CAND_0000553,0.29,0.7,0.0,0.2,0.28
CAND_0006177,0.2601,1.0,0.0,0.0,0.28
CAND_0016479,0.3499,0.3,0.0,0.4,0.28
CAND_0015018,0.2901,0.7,0.0,0.2,0.28
CAND_0004800,0.29,0.3,0.3,0.2,0.28
CAND_0011922,0.2601,1.0,0.0,0.0,0.28
CAND_0004058,0.3501,0.3,0.0,0.4,0.28
CAND_0005584,0.23,0.7,0.0,0.4,0.28
CAND_0012794,0.1601,1.0,0.1,0.2,0.28
CAND_0013335,0.1999,1.0,0.0,0.2,0.2799
CAND_0014427,0.2299,0.7,0.0,0.4,0.2799
CAND_0006025,0.3098,0.3,0.1,0.4,0.2799
CAND_0012150,0.1999,1.0,0.0,0.2,0.2799
CAND_0012667,0.2297,0.7,0.0,0.4,0.2799
CAND_0010972,0.2899,0.7,0.0,0.2,0.2799
CAND_0019748,0.1898,0.7,0.1,0.4,0.2799
CAND_0011700,0.2598,1.0,0.0,0.0,0.2799
CAND_0001811,0.2598,1.0,0.0,0.0,0.2799
CAND_0009151,0.2199,1.0,0.1,0.0,0.2799
CAND_0005909,0.1399,1.0,0.0,0.4,0.2799
CAND_0009907,0.3496,0.3,0.0,0.4,0.2798
CAND_0001618,0.1995,1.0,0.0,0.2,0.2798
CAND_0015850,0.3097,0.7,0.1,0.0,0.2798
CAND_0016518,0.1996,0.8,0.0,0.4,0.2798
CAND_0018205,0.1996,1.0,0.0,0.2,0.2798
CAND_0018997,0.2296,0.7,0.0,0.4,0.2798
CAND_0015819,0.2596,0.8,0.0,0.2,0.2798
CAND_0003247,0.2596,0.8,0.0,0.2,0.2798
CAND_0011431,0.1996,0.8,0.0,0.4,0.2798
CAND_0007455,0.2295,0.3,0.0,0.8,0.2798
CAND_0013217,0.3896,0.3,0.2,0.0,0.2798
CAND_0002018,0.2595,1.0,0.0,0.0,0.2798
CAND_0001454,0.2296,0.7,0.0,0.4,0.2798
CAND_0011903,0.2596,1.0,0.0,0.0,0.2798
CAND_0005724,0.3094,0.3,0.1,0.4,0.2797
CAND_0013939,0.1695,0.7,0.0,0.6,0.2797
CAND_0010936,0.3694,0.3,0.1,0.2,0.2797
CAND_0000309,0.2894,0.7,0.0,0.2,0.2797
CAND_0008902,0.2293,0.7,0.0,0.4,0.2797
CAND_0011838,0.2294,0.7,0.0,0.4,0.2797
CAND_0018848,0.2893,0.3,0.0,0.6,0.2797
CAND_0005601,0.2894,0.7,0.0,0.2,0.2797
CAND_0005544,0.2595,1.0,0.0,0.0,0.2797
CAND_0016602,0.2895,0.3,0.0,0.6,0.2797
CAND_0005855,0.3494,0.3,0.0,0.4,0.2797
CAND_0018716,0.2294,0.7,0.0,0.4,0.2797
CAND_0014212,0.2894,0.3,0.0,0.6,0.2797
CAND_0014724,0.2895,0.3,0.0,0.6,0.2797
CAND_0011211,0.2895,0.3,0.0,0.6,0.2797
CAND_0004730,0.2894,0.3,0.0,0.6,0.2797
CAND_0011351,0.2591,1.0,0.0,0.0,0.2796
CAND_0014711,0.2591,1.0,0.0,0.0,0.2796
CAND_0000621,0.1991,1.0,0.0,0.2,0.2796
CAND_0018601,0.2891,0.3,0.0,0.6,0.2796
CAND_0009280,0.1992,1.0,0.0,0.2,0.2796
CAND_0019580,0.3292,0.3,0.2,0.2,0.2796
CAND_0009346,0.1993,1.0,0.0,0.2,0.2796
CAND_0007763,0.2292,0.7,0.0,0.4,0.2796
CAND_0009202,0.1992,0.8,0.0,0.4,0.2796
CAND_0004729,0.2592,1.0,0.0,0.0,0.2796
CAND_0009983,0.1993,1.0,0.0,0.2,0.2796
CAND_0005651,0.1392,1.0,0.0,0.4,0.2796
CAND_0003003,0.2892,0.3,0.0,0.6,0.2796
CAND_0016609,0.1992,1.0,0.0,0.2,0.2796
CAND_0013889,0.2592,1.0,0.0,0.0,0.2796
CAND_0016561,0.1991,1.0,0.0,0.2,0.2795
CAND_0003997,0.2291,0.7,0.0,0.4,0.2795
CAND_0012613,0.2589,1.0,0.0,0.0,0.2795
CAND_0013188,0.2591,1.0,0.0,0.0,0.2795
CAND_0001105,0.319,0.8,0.0,0.0,0.2795
CAND_0007623,0.199,1.0,0.0,0.2,0.2795
CAND_0014433,0.259,0.8,0.0,0.2,0.2795
CAND_0007080,0.2588,1.0,0.0,0.0,0.2794
CAND_0010423,0.2888,0.7,0.0,0.2,0.2794
CAND_0015303,0.1988,1.0,0.0,0.2,0.2794
CAND_0011895,0.2888,0.7,0.0,0.2,0.2794
CAND_0004825,0.1988,1.0,0.0,0.2,0.2794
CAND_0000340,0.2888,0.7,0.0,0.2,0.2794
CAND_0005873,0.2588,0.8,0.0,0.2,0.2794
CAND_0010442,0.3089,0.3,0.1,0.4,0.2794
CAND_0000807,0.1989,1.0,0.0,0.2,0.2794
CAND_0007260,0.2889,0.7,0.0,0.2,0.2794
CAND_0004374,0.1989,1.0,0.0,0.2,0.2794
CAND_0015795,0.2488,0.7,0.1,0.2,0.2794
CAND_0000957,0.2288,0.7,0.0,0.4,0.2794
CAND_0010049,0.1986,1.0,0.0,0.2,0.2793
CAND_0016834,0.2586,1.0,0.0,0.0,0.2793
CAND_0010293,0.2487,0.3,0.1,0.6,0.2793
CAND_0019516,0.3686,0.3,0.1,0.2,0.2793
CAND_0015418,0.2586,0.8,0.0,0.2,0.2793
CAND_0013061,0.1685,0.7,0.0,0.6,0.2793
CAND_0001355,0.2585,1.0,0.0,0.0,0.2793
CAND_0003013,0.2585,1.0,0.0,0.0,0.2792
CAND_0005705,0.2584,1.0,0.0,0.0,0.2792
CAND_0008796,0.1983,1.0,0.0,0.2,0.2792
CAND_0010165,0.1983,1.0,0.0,0.2,0.2792
CAND_0012212,0.2581,1.0,0.0,0.0,0.2791
CAND_0018104,0.2882,0.7,0.0,0.2,0.2791
CAND_0008941,0.2282,0.3,0.0,0.8,0.2791
CAND_0014846,0.2581,1.0,0.0,0.0,0.2791
CAND_0015974,0.1981,1.0,0.0,0.2,0.2791
CAND_0012060,0.1982,1.0,0.0,0.2,0.2791
CAND_0007904,0.1981,1.0,0.0,0.2,0.2791
CAND_0001696,0.1983,1.0,0.0,0.2,0.2791
CAND_0012262,0.2582,0.8,0.0,0.2,0.2791
CAND_0014605,0.2882,0.7,0.0,0.2,0.2791
CAND_0007426,0.2882,0.7,0.0,0.2,0.2791
CAND_0016937,0.288,0.7,0.0,0.2,0.279
CAND_0006533,0.2879,0.7,0.0,0.2,0.279
CAND_0006790,0.1381,1.0,0.0,0.4,0.279
CAND_0013802,0.2879,0.3,0.0,0.6,0.279
CAND_0019366,0.1981,1.0,0.0,0.2,0.279
CAND_0017681,0.1981,1.0,0.0,0.2,0.279
CAND_0002577,0.1981,1.0,0.0,0.2,0.279
CAND_0007546,0.2481,0.7,0.1,0.2,0.279
CAND_0011087,0.318,0.8,0.0,0.0,0.279
CAND_0004946,0.288,0.3,0.3,0.2,0.279
CAND_0018804,0.2579,1.0,0.0,0.0,0.2789
CAND_0008491,0.1978,1.0,0.0,0.2,0.2789
CAND_0016142,0.3077,0.3,0.1,0.4,0.2789
CAND_0019741,0.1978,1.0,0.0,0.2,0.2789
CAND_0010295,0.2177,1.0,0.1,0.0,0.2789
CAND_0010965,0.2878,0.7,0.0,0.2,0.2789
CAND_0013155,0.2579,0.8,0.0,0.2,0.2789
CAND_0010521,0.2578,0.8,0.0,0.2,0.2789
CAND_0011679,0.2578,1.0,0.0,0.0,0.2789
CAND_0011451,0.1978,1.0,0.0,0.2,0.2789
CAND_0012099,0.1977,1.0,0.0,0.2,0.2789
CAND_0011845,0.3277,0.3,0.2,0.2,0.2789
CAND_0002106,0.2275,0.7,0.0,0.4,0.2788
CAND_0003428,0.1976,1.0,0.0,0.2,0.2788
CAND_0015029,0.3276,0.3,0.2,0.2,0.2788
CAND_0001843,0.2577,0.8,0.0,0.2,0.2788
CAND_0010477,0.3175,0.8,0.0,0.0,0.2788
CAND_0003127,0.2877,0.3,0.0,0.6,0.2788
CAND_0017257,0.2275,0.7,0.0,0.4,0.2788
CAND_0018927,0.2575,1.0,0.0,0.0,0.2788
CAND_0009015,0.2576,1.0,0.0,0.0,0.2788
CAND_0019244,0.2574,1.0,0.0,0.0,0.2787
CAND_0005304,0.2575,0.8,0.0,0.2,0.2787
CAND_0012556,0.1974,1.0,0.0,0.2,0.2787
CAND_0005720,0.2574,1.0,0.0,0.0,0.2787
CAND_0000668,0.2273,0.7,0.0,0.4,0.2787
CAND_0002036,0.2575,1.0,0.0,0.0,0.2787
CAND_0018343,0.2574,1.0,0.0,0.0,0.2787
CAND_0010951,0.1974,1.0,0.0,0.2,0.2787
CAND_0016290,0.2574,1.0,0.0,0.0,0.2787
CAND_0006984,0.2874,0.3,0.0,0.6,0.2787
CAND_0013973,0.2574,1.0,0.0,0.0,0.2787
CAND_0013165,0.3073,0.3,0.1,0.4,0.2787
CAND_0009011,0.2874,0.7,0.0,0.2,0.2787
CAND_0016686,0.2574,0.8,0.0,0.2,0.2787
CAND_0011546,0.2573,1.0,0.0,0.0,0.2786
CAND_0005006,0.1973,1.0,0.0,0.2,0.2786
CAND_0004517,0.2872,0.3,0.0,0.6,0.2786
CAND_0006813,0.2272,0.7,0.0,0.4,0.2786
CAND_0017716,0.2272,0.3,0.0,0.8,0.2786
CAND_0008030,0.2872,0.3,0.3,0.2,0.2786
CAND_0002947,0.2572,0.8,0.0,0.2,0.2786
CAND_0007475,0.1972,1.0,0.0,0.2,0.2786
CAND_0009359,0.2572,1.0,0.0,0.0,0.2786
CAND_0019754,0.2772,0.8,0.1,0.0,0.2786
CAND_0005875,0.2271,0.7,0.0,0.4,0.2786
CAND_0008690,0.2871,0.7,0.0,0.2,0.2786
CAND_0008348,0.2872,0.7,0.0,0.2,0.2786
CAND_0008600,0.2272,0.7,0.0,0.4,0.2786
CAND_0000722,0.3873,0.3,0.2,0.0,0.2786
CAND_0009518,0.197,1.0,0.0,0.2,0.2785
CAND_0012435,0.2569,1.0,0.0,0.0,0.2785
CAND_0006341,0.287,0.7,0.0,0.2,0.2785
CAND_0014790,0.3071,0.3,0.1,0.4,0.2785
CAND_0014130,0.1969,1.0,0.0,0.2,0.2785
CAND_0002494,0.197,1.0,0.0,0.2,0.2785
CAND_0014358,0.1971,1.0,0.0,0.2,0.2785
CAND_0002753,0.2271,0.7,0.0,0.4,0.2785
CAND_0003780,0.2569,1.0,0.0,0.0,0.2785
CAND_0012043,0.2569,1.0,0.0,0.0,0.2785
CAND_0003212,0.257,0.8,0.0,0.2,0.2785
CAND_0002502,0.2869,0.7,0.0,0.2,0.2785
CAND_0010808,0.197,1.0,0.0,0.2,0.2785
CAND_0013099,0.257,1.0,0.0,0.0,0.2785
CAND_0018847,0.1971,1.0,0.0,0.2,0.2785
CAND_0001690,0.287,0.7,0.0,0.2,0.2785
CAND_0005736,0.257,1.0,0.0,0.0,0.2785
CAND_0018618,0.257,0.8,0.0,0.2,0.2785
CAND_0009993,0.257,1.0,0.0,0.0,0.2785
CAND_0014956,0.2868,0.7,0.0,0.2,0.2784
CAND_0019215,0.2268,0.7,0.0,0.4,0.2784
CAND_0017701,0.1967,1.0,0.0,0.2,0.2784
CAND_0011784,0.3468,0.3,0.0,0.4,0.2784
CAND_0012095,0.1969,1.0,0.0,0.2,0.2784
CAND_0013286,0.2568,1.0,0.0,0.0,0.2784
CAND_0008743,0.2569,1.0,0.0,0.0,0.2784
CAND_0012472,0.2569,0.8,0.0,0.2,0.2784
CAND_0016936,0.1969,1.0,0.0,0.2,0.2784
CAND_0017570,0.2268,0.7,0.0,0.4,0.2784
CAND_0016016,0.1969,0.8,0.0,0.4,0.2784
CAND_0002299,0.2565,0.8,0.0,0.2,0.2783
CAND_0009469,0.2566,1.0,0.0,0.0,0.2783
CAND_0016294,0.3466,0.3,0.0,0.4,0.2783
CAND_0010586,0.2566,1.0,0.0,0.0,0.2783
CAND_0009423,0.2267,0.7,0.0,0.4,0.2783
CAND_0011217,0.2466,0.7,0.1,0.2,0.2783
CAND_0011494,0.2867,0.7,0.0,0.2,0.2783
CAND_0018363,0.2567,0.8,0.0,0.2,0.2783
CAND_0000826,0.2866,0.7,0.0,0.2,0.2783
CAND_0010262,0.2567,1.0,0.0,0.0,0.2783
CAND_0000359,0.2565,1.0,0.0,0.0,0.2783
CAND_0000768,0.2264,0.7,0.0,0.4,0.2782
CAND_0004556,0.1964,1.0,0.0,0.2,0.2782
CAND_0004129,0.2564,0.8,0.0,0.2,0.2782
CAND_0003890,0.2864,0.7,0.0,0.2,0.2782
CAND_0010255,0.2565,1.0,0.0,0.0,0.2782
CAND_0005032,0.1964,1.0,0.0,0.2,0.2782
CAND_0003177,0.2664,0.3,0.2,0.4,0.2782
CAND_0015108,0.3863,0.3,0.2,0.0,0.2782
CAND_0009512,0.2864,0.3,0.0,0.6,0.2782
CAND_0010313,0.2863,0.7,0.0,0.2,0.2781
CAND_0007971,0.2563,0.8,0.0,0.2,0.2781
CAND_0017923,0.2262,0.7,0.0,0.4,0.2781
CAND_0014761,0.3162,0.8,0.0,0.0,0.2781
CAND_0004723,0.2561,1.0,0.0,0.0,0.2781
CAND_0008123,0.1662,0.7,0.0,0.6,0.2781
CAND_0011309,0.3063,0.3,0.1,0.4,0.2781
CAND_0009791,0.2562,1.0,0.0,0.0,0.2781
CAND_0012998,0.2562,1.0,0.0,0.0,0.2781
CAND_0000084,0.2262,0.7,0.0,0.4,0.2781
CAND_0014907,0.1963,1.0,0.0,0.2,0.2781
CAND_0001899,0.2263,0.7,0.0,0.4,0.2781
CAND_0017956,0.2562,0.8,0.0,0.2,0.2781
CAND_0010843,0.2861,0.7,0.0,0.2,0.2781
CAND_0001914,0.2562,1.0,0.0,0.0,0.2781
CAND_0013004,0.1961,1.0,0.0,0.2,0.2781
CAND_0000395,0.3061,0.3,0.1,0.4,0.2781
CAND_0010317,0.2561,0.8,0.0,0.2,0.278
CAND_0012973,0.2561,1.0,0.0,0.0,0.278
CAND_0012013,0.2559,1.0,0.0,0.0,0.278
CAND_0006687,0.196,1.0,0.0,0.2,0.278
CAND_0018913,0.1961,1.0,0.0,0.2,0.278
CAND_0017936,0.256,1.0,0.0,0.0,0.278
CAND_0005332,0.2561,1.0,0.0,0.0,0.278
CAND_0009828,0.286,0.7,0.0,0.2,0.278
CAND_0000521,0.1961,1.0,0.0,0.2,0.278
CAND_0002897,0.196,1.0,0.0,0.2,0.278
CAND_0019672,0.1958,1.0,0.0,0.2,0.2779
CAND_0000006,0.1959,1.0,0.0,0.2,0.2779
CAND_0012778,0.2557,1.0,0.0,0.0,0.2779
CAND_0014817,0.1959,0.8,0.0,0.4,0.2779
CAND_0016117,0.2558,1.0,0.0,0.0,0.2779
CAND_0016895,0.2257,0.7,0.0,0.4,0.2779
CAND_0016684,0.2558,0.8,0.0,0.2,0.2779
CAND_0016477,0.2557,1.0,0.0,0.0,0.2779
CAND_0005837,0.2558,1.0,0.0,0.0,0.2779
CAND_0008378,0.2558,0.8,0.0,0.2,0.2779
CAND_0010687,0.2557,1.0,0.0,0.0,0.2778
CAND_0019291,0.3456,0.3,0.0,0.4,0.2778
CAND_0019438,0.2757,0.8,0.1,0.0,0.2778
CAND_0002544,0.3456,0.3,0.0,0.4,0.2778
CAND_0013271,0.2556,1.0,0.0,0.0,0.2778
CAND_0017862,0.2856,0.7,0.0,0.2,0.2778
CAND_0006293,0.1954,1.0,0.0,0.2,0.2777
CAND_0008861,0.1955,1.0,0.0,0.2,0.2777
CAND_0000239,0.3153,0.8,0.0,0.0,0.2777
CAND_0003329,0.2555,0.8,0.0,0.2,0.2777
CAND_0015267,0.3055,0.3,0.1,0.4,0.2777
CAND_0017812,0.2854,0.7,0.0,0.2,0.2777
CAND_0014539,0.2555,1.0,0.0,0.0,0.2777
CAND_0012332,0.1953,1.0,0.0,0.2,0.2777
CAND_0002178,0.2854,0.7,0.0,0.2,0.2777
CAND_0007665,0.2554,1.0,0.0,0.0,0.2777
CAND_0017107,0.2554,1.0,0.0,0.0,0.2777
CAND_0013783,0.1954,1.0,0.0,0.2,0.2777
CAND_0008608,0.3454,0.3,0.0,0.4,0.2777
CAND_0004590,0.1953,1.0,0.0,0.2,0.2776
CAND_0016109,0.2552,1.0,0.0,0.0,0.2776
CAND_0002875,0.1952,1.0,0.0,0.2,0.2776
CAND_0017804,0.2552,1.0,0.0,0.0,0.2776
CAND_0003998,0.2853,0.7,0.0,0.2,0.2776
CAND_0012082,0.1952,1.0,0.0,0.2,0.2776
CAND_0000638,0.1951,1.0,0.0,0.2,0.2775
CAND_0010279,0.2551,1.0,0.0,0.0,0.2775
CAND_0016716,0.255,0.8,0.0,0.2,0.2775
CAND_0000838,0.3451,0.3,0.0,0.4,0.2775
CAND_0005190,0.3449,0.3,0.0,0.4,0.2775
CAND_0016579,0.2249,0.7,0.0,0.4,0.2775
CAND_0000615,0.285,0.3,0.0,0.6,0.2775
CAND_0009352,0.3449,0.7,0.0,0.0,0.2775
CAND_0003099,0.1949,1.0,0.0,0.2,0.2775
CAND_0010028,0.1951,1.0,0.0,0.2,0.2775
CAND_0015219,0.2851,0.7,0.0,0.2,0.2775
CAND_0015236,0.2551,1.0,0.0,0.0,0.2775
CAND_0004921,0.3449,0.3,0.0,0.4,0.2775
CAND_0006580,0.345,0.3,0.0,0.4,0.2775
